Player,Time,ACS,Kills,Death,Assists,Kills - Death,ADR,First Kill,First Death,First Kill - First Death,HS%,Adversário,Mapa,Mapa Pick,Lado de Início,Data,Rounds Vencidos,Rounds Perdidos,Astra,Breach,Brimstone,Cypher,Kay/O,Jett,Killjoy,Omen,Phoenix,Raze,Reyna,Sage,Skye,Sova,Viper,Yoru,Etapa,Campeonato,Bracket,MD
Khalil,FURIA,146,16,21,8,-5,1094,1,3,-2,17%,Gamelanders Blue,Split,FURIA,Ataque,20/03/2021,18,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
mwzera,Gamelanders Blue,326,25,17,4,8,1758,4,1,3,16%,FURIA,Haven,Gamelanders Blue,Ataque,20/03/2021,13,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
Jonn,Gamelanders Blue,273,21,17,4,4,1759,9,0,9,28%,FURIA,Haven,Gamelanders Blue,Ataque,20/03/2021,13,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
fznnn,Gamelanders Blue,212,16,12,13,4,1425,3,2,1,21%,FURIA,Haven,Gamelanders Blue,Ataque,20/03/2021,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Semifinal,3
JhoW,Gamelanders Blue,156,12,16,8,-4,897,1,2,-1,12%,FURIA,Haven,Gamelanders Blue,Ataque,20/03/2021,13,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
Nyang,Gamelanders Blue,129,11,14,3,-3,1328,1,0,1,26%,FURIA,Haven,Gamelanders Blue,Ataque,20/03/2021,13,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
Nozwerr,FURIA,237,16,17,9,-1,1411,1,0,1,20%,Gamelanders Blue,Haven,Gamelanders Blue,Defesa,20/03/2021,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Semifinal,3
Quick,FURIA,232,19,16,9,3,1530,1,4,-3,29%,Gamelanders Blue,Haven,Gamelanders Blue,Defesa,20/03/2021,10,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
txddy,FURIA,203,16,15,6,1,1491,2,2,0,27%,Gamelanders Blue,Haven,Gamelanders Blue,Defesa,20/03/2021,10,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
xand,FURIA,175,13,21,3,-8,1124,1,7,-6,24%,Gamelanders Blue,Haven,Gamelanders Blue,Defesa,20/03/2021,10,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
Khalil,FURIA,148,12,16,6,-4,1028,0,5,-5,21%,Gamelanders Blue,Haven,Gamelanders Blue,Defesa,20/03/2021,10,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
mwzera,Gamelanders Blue,425,30,16,7,14,2502,6,1,5,21%,FURIA,Icebox,Desempate,Ataque,20/03/2021,13,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Masters #1,Semifinal,3
Jonn,Gamelanders Blue,219,17,14,3,3,1219,3,3,0,13%,FURIA,Icebox,Desempate,Ataque,20/03/2021,13,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
fznnn,Gamelanders Blue,197,13,10,8,3,1306,3,1,2,18%,FURIA,Icebox,Desempate,Ataque,20/03/2021,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Semifinal,3
JhoW,Gamelanders Blue,145,10,16,3,-6,634,1,1,0,9%,FURIA,Icebox,Desempate,Ataque,20/03/2021,13,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
Nyang,Gamelanders Blue,111,9,10,6,-1,644,1,0,1,19%,FURIA,Icebox,Desempate,Ataque,20/03/2021,13,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Masters #1,Semifinal,3
Nozwerr,FURIA,269,18,16,4,2,1542,2,2,0,17%,Gamelanders Blue,Icebox,Desempate,Defesa,20/03/2021,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Semifinal,3
xand,FURIA,249,17,18,3,-1,1435,2,3,-1,32%,Gamelanders Blue,Icebox,Desempate,Defesa,20/03/2021,7,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
Quick,FURIA,222,14,16,5,-2,1509,2,3,-1,10%,Gamelanders Blue,Icebox,Desempate,Defesa,20/03/2021,7,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Masters #1,Semifinal,3
Khalil,FURIA,150,11,13,3,-2,998,0,1,-1,30%,Gamelanders Blue,Icebox,Desempate,Defesa,20/03/2021,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Masters #1,Semifinal,3
txddy,FURIA,102,6,16,6,-10,699,0,5,-5,27%,Gamelanders Blue,Icebox,Desempate,Defesa,20/03/2021,7,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Masters #1,Semifinal,3
pepa,paiN Gaming,209,17,16,3,1,1447,1,3,-2,27%,Team Vikings,Bind,paiN Gaming,Ataque,20/03/2021,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Semifinal,3
ryotzz,paiN Gaming,185,14,18,3,-4,1127,2,4,-2,27%,Team Vikings,Bind,paiN Gaming,Ataque,20/03/2021,9,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
kon4n,paiN Gaming,184,14,16,2,-2,1190,2,2,0,27%,Team Vikings,Bind,paiN Gaming,Ataque,20/03/2021,9,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Masters #1,Semifinal,3
murizzz,paiN Gaming,178,12,19,3,-7,1270,3,4,-1,27%,Team Vikings,Bind,paiN Gaming,Ataque,20/03/2021,9,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
matheuzin,paiN Gaming,155,11,15,7,-4,941,1,0,1,27%,Team Vikings,Bind,paiN Gaming,Ataque,20/03/2021,9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
Sacy,Team Vikings,333,24,13,10,11,1984,2,0,2,27%,paiN Gaming,Bind,paiN Gaming,Defesa,20/03/2021,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Semifinal,3
saadhak,Team Vikings,234,18,11,4,7,1466,4,1,3,27%,paiN Gaming,Bind,paiN Gaming,Defesa,20/03/2021,13,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
sutecas,Team Vikings,210,20,15,4,5,1494,1,4,-3,27%,paiN Gaming,Bind,paiN Gaming,Defesa,20/03/2021,13,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
frz,Team Vikings,186,15,14,2,1,936,4,1,3,27%,paiN Gaming,Bind,paiN Gaming,Defesa,20/03/2021,13,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
gtnziN,Team Vikings,109,7,15,6,-8,765,2,3,-1,27%,paiN Gaming,Bind,paiN Gaming,Defesa,20/03/2021,13,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Masters #1,Semifinal,3
kon4n,paiN Gaming,233,10,12,2,-2,1686,0,1,-1,27%,Team Vikings,Haven,Team Vikings,Defesa,20/03/2021,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
murizzz,paiN Gaming,136,6,14,1,-8,874,3,4,-1,27%,Team Vikings,Haven,Team Vikings,Defesa,20/03/2021,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
matheuzin,paiN Gaming,135,5,12,1,-7,824,1,1,0,27%,Team Vikings,Haven,Team Vikings,Defesa,20/03/2021,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Semifinal,3
pepa,paiN Gaming,133,6,14,1,-8,746,0,3,-3,27%,Team Vikings,Haven,Team Vikings,Defesa,20/03/2021,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
ryotzz,paiN Gaming,73,2,14,2,-12,459,0,1,-1,27%,Team Vikings,Haven,Team Vikings,Defesa,20/03/2021,1,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
Sacy,Team Vikings,285,15,4,7,11,1893,2,0,2,27%,paiN Gaming,Haven,Team Vikings,Ataque,20/03/2021,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Semifinal,3
sutecas,Team Vikings,282,16,7,3,9,1989,2,2,0,27%,paiN Gaming,Haven,Team Vikings,Ataque,20/03/2021,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
saadhak,Team Vikings,272,14,6,7,8,1581,3,1,2,27%,paiN Gaming,Haven,Team Vikings,Ataque,20/03/2021,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
frz,Team Vikings,260,13,6,5,7,1366,3,1,2,27%,paiN Gaming,Haven,Team Vikings,Ataque,20/03/2021,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Masters #1,Semifinal,3
gtnziN,Team Vikings,142,8,6,4,2,957,0,0,0,27%,paiN Gaming,Haven,Team Vikings,Ataque,20/03/2021,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Masters #1,Semifinal,3
mwzera,Gamelanders Blue,336,26,19,3,7,1769,5,2,3,14%,Team Vikings,Haven,Gamelanders Blue,Ataque,21/03/2021,9,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
Jonn,Gamelanders Blue,198,15,18,3,-3,1307,2,5,-3,18%,Team Vikings,Haven,Gamelanders Blue,Ataque,21/03/2021,9,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Masters #1,Final,5
Nyang,Gamelanders Blue,176,15,11,6,4,1006,1,2,-1,18%,Team Vikings,Haven,Gamelanders Blue,Ataque,21/03/2021,9,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
fznnn,Gamelanders Blue,145,7,16,12,-9,1110,1,2,-1,11%,Team Vikings,Haven,Gamelanders Blue,Ataque,21/03/2021,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Final,5
JhoW,Gamelanders Blue,127,8,16,9,-8,759,1,1,0,18%,Team Vikings,Haven,Gamelanders Blue,Ataque,21/03/2021,9,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
Sacy,Team Vikings,289,20,15,12,5,1590,3,0,3,32%,Gamelanders Blue,Haven,Gamelanders Blue,Defesa,21/03/2021,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Final,5
saadhak,Team Vikings,282,20,14,14,6,1794,4,1,3,13%,Gamelanders Blue,Haven,Gamelanders Blue,Defesa,21/03/2021,13,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
gtnziN,Team Vikings,202,16,12,4,4,1324,3,2,1,18%,Gamelanders Blue,Haven,Gamelanders Blue,Defesa,21/03/2021,13,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Masters #1,Final,5
frz,Team Vikings,173,14,14,2,0,1041,2,3,-1,16%,Gamelanders Blue,Haven,Gamelanders Blue,Defesa,21/03/2021,13,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Masters #1,Final,5
sutecas,Team Vikings,121,10,16,6,-6,880,0,4,-4,27%,Gamelanders Blue,Haven,Gamelanders Blue,Defesa,21/03/2021,13,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
mwzera,Gamelanders Blue,249,19,17,7,2,1746,5,0,5,26%,Team Vikings,Bind,Team Vikings,Ataque,21/03/2021,9,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Masters #1,Final,5
Jonn,Gamelanders Blue,234,17,19,5,-2,1442,5,3,2,21%,Team Vikings,Bind,Team Vikings,Ataque,21/03/2021,9,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
Nyang,Gamelanders Blue,221,15,13,5,2,1405,2,1,1,16%,Team Vikings,Bind,Team Vikings,Ataque,21/03/2021,9,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
JhoW,Gamelanders Blue,149,14,15,4,-1,940,0,3,-3,17%,Team Vikings,Bind,Team Vikings,Ataque,21/03/2021,9,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
fznnn,Gamelanders Blue,115,8,18,8,-10,790,1,2,-1,15%,Team Vikings,Bind,Team Vikings,Ataque,21/03/2021,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Final,5
gtnziN,Team Vikings,260,20,14,3,6,1334,1,2,-1,8%,Gamelanders Blue,Bind,Team Vikings,Defesa,21/03/2021,13,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Masters #1,Final,5
saadhak,Team Vikings,248,18,15,11,3,1509,2,3,-1,14%,Gamelanders Blue,Bind,Team Vikings,Defesa,21/03/2021,13,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
frz,Team Vikings,234,17,14,5,3,1367,4,2,2,21%,Gamelanders Blue,Bind,Team Vikings,Defesa,21/03/2021,13,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
Sacy,Team Vikings,167,14,14,7,0,1115,1,2,-1,48%,Gamelanders Blue,Bind,Team Vikings,Defesa,21/03/2021,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Final,5
sutecas,Team Vikings,146,13,16,4,-3,998,1,4,-3,27%,Gamelanders Blue,Bind,Team Vikings,Defesa,21/03/2021,13,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
Jonn,Gamelanders Blue,306,24,23,5,1,1633,4,2,2,30%,Team Vikings,Icebox,Gamelanders Blue,Ataque,21/03/2021,11,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
mwzera,Gamelanders Blue,294,22,21,5,1,1968,4,5,-1,19%,Team Vikings,Icebox,Gamelanders Blue,Ataque,21/03/2021,11,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Masters #1,Final,5
Nyang,Gamelanders Blue,171,14,15,12,-1,997,1,4,-3,26%,Team Vikings,Icebox,Gamelanders Blue,Ataque,21/03/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Masters #1,Final,5
JhoW,Gamelanders Blue,162,15,18,2,-3,1040,2,0,2,13%,Team Vikings,Icebox,Gamelanders Blue,Ataque,21/03/2021,11,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
fznnn,Gamelanders Blue,130,11,16,5,-5,1400,0,2,-2,23%,Team Vikings,Icebox,Gamelanders Blue,Ataque,21/03/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Final,5
sutecas,Team Vikings,246,21,19,4,2,1674,3,4,-1,40%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,21/03/2021,13,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
Sacy,Team Vikings,240,19,17,11,2,1513,5,1,4,27%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,21/03/2021,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Masters #1,Final,5
saadhak,Team Vikings,229,21,14,10,7,1593,0,1,-1,15%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,21/03/2021,13,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Masters #1,Final,5
frz,Team Vikings,223,19,16,2,3,1155,4,1,3,13%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,21/03/2021,13,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Masters #1,Final,5
gtnziN,Team Vikings,176,13,20,8,-7,1138,1,4,-3,15%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,21/03/2021,13,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Masters #1,Final,5
krain,Vorax,235,18,17,7,1,1498,2,1,1,30%,SLICK,Bind,Desempate,Ataque,30/01/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Challengers #1,Upper Final,1
dragonite,Vorax,211,18,17,5,1,1265,3,1,2,29%,SLICK,Bind,Desempate,Ataque,30/01/2021,11,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
v1xen,Vorax,209,19,18,6,1,1142,3,1,2,16%,SLICK,Bind,Desempate,Ataque,30/01/2021,11,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
fzkk,Vorax,189,15,19,3,-4,1243,6,5,1,24%,SLICK,Bind,Desempate,Ataque,30/01/2021,11,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
delevingne,Vorax,93,8,20,9,-12,575,0,2,-2,7%,SLICK,Bind,Desempate,Ataque,30/01/2021,11,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
ntk,SLICK,334,27,14,7,13,1837,6,2,4,16%,Vorax,Bind,Desempate,Defesa,30/01/2021,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Challengers #1,Upper Final,1
Hastad,SLICK,229,19,13,4,6,1385,1,2,-1,12%,Vorax,Bind,Desempate,Defesa,30/01/2021,13,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
bld,SLICK,211,19,14,7,5,1569,1,4,-3,21%,Vorax,Bind,Desempate,Defesa,30/01/2021,13,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Challengers #1,Upper Final,1
DiMAS,SLICK,171,13,18,7,-5,1090,2,3,-1,11%,Vorax,Bind,Desempate,Defesa,30/01/2021,13,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
DONSA,SLICK,155,13,19,7,-6,1466,0,3,-3,27%,Vorax,Bind,Desempate,Defesa,30/01/2021,13,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
Enjoy,Galaxy Carrots,253,16,14,4,2,2156,0,2,-2,13%,FURIA,Ascent,Desempate,Defesa,30/01/2021,6,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
zakkv,Galaxy Carrots,203,12,14,4,-2,1055,2,2,0,15%,FURIA,Ascent,Desempate,Defesa,30/01/2021,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Challengers #1,Upper Final,1
Tisora,Galaxy Carrots,180,13,16,1,-3,991,2,5,-3,11%,FURIA,Ascent,Desempate,Defesa,30/01/2021,6,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
pôti,Galaxy Carrots,158,10,14,5,-4,1071,1,1,0,38%,FURIA,Ascent,Desempate,Defesa,30/01/2021,6,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
Double,Galaxy Carrots,136,8,13,4,-5,883,2,2,0,8%,FURIA,Ascent,Desempate,Defesa,30/01/2021,6,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
Nozwerr,FURIA,234,17,9,7,8,1536,1,0,1,27%,Galaxy Carrots,Ascent,Desempate,Ataque,30/01/2021,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Challengers #1,Upper Final,1
xand,FURIA,228,14,16,5,-2,1351,5,3,2,34%,Galaxy Carrots,Ascent,Desempate,Ataque,30/01/2021,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
Quick,FURIA,204,14,13,3,1,1234,2,1,1,14%,Galaxy Carrots,Ascent,Desempate,Ataque,30/01/2021,13,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Challengers #1,Upper Final,1
Khalil,FURIA,203,14,9,7,5,1808,2,1,1,17%,Galaxy Carrots,Ascent,Desempate,Ataque,30/01/2021,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
txddy,FURIA,186,12,12,5,0,1043,2,2,0,22%,Galaxy Carrots,Ascent,Desempate,Ataque,30/01/2021,13,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
fluyr,DELIRAWOW,252,22,13,2,9,1345,2,1,1,14%,YNG Sharks,Ascent,Desempate,Defesa,30/01/2021,7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
BRNWOWZK1,DELIRAWOW,245,16,16,7,0,1477,0,1,-1,12%,YNG Sharks,Ascent,Desempate,Defesa,30/01/2021,7,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
rhamurti,DELIRAWOW,227,12,17,12,-5,1360,4,3,1,13%,YNG Sharks,Ascent,Desempate,Defesa,30/01/2021,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Challengers #1,Upper Final,1
heat,DELIRAWOW,182,14,16,3,-2,1044,3,2,1,31%,YNG Sharks,Ascent,Desempate,Defesa,30/01/2021,7,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
zam,DELIRAWOW,157,10,14,6,-4,803,2,2,0,15%,YNG Sharks,Ascent,Desempate,Defesa,30/01/2021,7,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
prozin,YNG Sharks,338,20,15,6,5,2070,4,1,3,15%,DELIRAWOW,Ascent,Desempate,Ataque,30/01/2021,13,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
fooX,YNG Sharks,235,19,14,8,5,1366,1,0,1,18%,DELIRAWOW,Ascent,Desempate,Ataque,30/01/2021,13,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
fra,YNG Sharks,185,13,19,2,-6,1113,1,1,0,21%,DELIRAWOW,Ascent,Desempate,Ataque,30/01/2021,13,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
deNaro,YNG Sharks,170,14,11,6,3,1018,0,0,0,29%,DELIRAWOW,Ascent,Desempate,Ataque,30/01/2021,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Challengers #1,Upper Final,1
gaabxx,YNG Sharks,150,10,15,3,-5,898,3,9,-6,22%,DELIRAWOW,Ascent,Desempate,Ataque,30/01/2021,13,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Upper Final,1
krain,Vorax,311,25,19,7,6,1856,5,0,5,16%,Galaxy Carrots,Bind,Galaxy Carrots,Ataque,31/01/2021,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Challengers #1,Loser,1
dragonite,Vorax,216,16,16,7,0,1511,1,5,-4,25%,Galaxy Carrots,Bind,Galaxy Carrots,Ataque,31/01/2021,10,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
fzkk,Vorax,192,13,19,8,-6,1401,2,5,-3,16%,Galaxy Carrots,Bind,Galaxy Carrots,Ataque,31/01/2021,10,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
delevingne,Vorax,158,14,16,16,-2,727,1,2,-1,19%,Galaxy Carrots,Bind,Galaxy Carrots,Ataque,31/01/2021,10,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
v1xen,Vorax,122,7,19,7,-12,970,1,1,0,18%,Galaxy Carrots,Bind,Galaxy Carrots,Ataque,31/01/2021,10,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
Tisora,Galaxy Carrots,251,21,18,4,3,1488,4,1,3,17%,Vorax,Bind,Galaxy Carrots,Defesa,31/01/2021,13,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Challengers #1,Loser,1
Double,Galaxy Carrots,249,20,13,5,7,1659,1,2,-1,24%,Vorax,Bind,Galaxy Carrots,Defesa,31/01/2021,13,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
axeddy,Galaxy Carrots,219,18,17,7,1,1104,5,3,2,26%,Vorax,Bind,Galaxy Carrots,Defesa,31/01/2021,13,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
zakkv,Galaxy Carrots,193,15,14,8,1,1457,1,3,-2,32%,Vorax,Bind,Galaxy Carrots,Defesa,31/01/2021,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Challengers #1,Loser,1
pôti,Galaxy Carrots,180,15,13,4,2,1000,2,1,1,24%,Vorax,Bind,Galaxy Carrots,Defesa,31/01/2021,13,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
fzkk,Vorax,320,18,11,2,7,2008,3,4,-1,22%,Galaxy Carrots,Icebox,Vorax,Ataque,31/01/2021,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
dragonite,Vorax,305,17,8,2,9,2317,1,2,-1,28%,Galaxy Carrots,Icebox,Vorax,Ataque,31/01/2021,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
v1xen,Vorax,269,16,10,2,6,1569,0,2,-2,16%,Galaxy Carrots,Icebox,Vorax,Ataque,31/01/2021,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
krain,Vorax,204,13,7,4,6,1749,2,0,2,23%,Galaxy Carrots,Icebox,Vorax,Ataque,31/01/2021,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Challengers #1,Loser,1
delevingne,Vorax,126,7,9,1,-2,878,1,1,0,25%,Galaxy Carrots,Icebox,Vorax,Ataque,31/01/2021,13,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Challengers #1,Loser,1
Tisora,Galaxy Carrots,269,15,14,5,1,1471,4,1,3,30%,Vorax,Icebox,Vorax,Defesa,31/01/2021,3,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Challengers #1,Loser,1
